rsrp_mean,rsrp_std,rsrq_mean,rsrq_std,sinr_mean,sinr_std,sinr_min,sinr_max,prb_dl_mean,prb_ul_mean,mcs_dl_mode,mcs_ul_mode,app_dl_mean,app_dl_std,d_rsrp_mean,d_rsrq_mean,d_sinr_mean,d_sinr_std,d_app_dl_mean,rsrp_rsrq_ratio,sinr_range,throughput_per_prb,prb_util_ratio,sinr_cv,throughput_efficiency,hour_sin,hour_cos,is_single_rru,scenario_level,ohe_pci_mode_0,ohe_pci_mode_1,ohe_scenario_id_0,ohe_scenario_id_1,ohe_scenario_id_2,ohe_scenario_id_3,weak_label,ts_start_ns
-0.8256578,-0.024365103,0.34263974,-0.27265397,-0.5287978,0.02535001,-0.48570532,-0.5534971,0.11670655,-0.46323416,-0.8584443,-0.0022160811,-0.7419366,0.23571447,0.22947393,0.12977746,0.20096226,-0.2139441,0.3413266,-1.5245665,0.07128313,-0.7452675,0.4749998,-0.07518575,0.03698718,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700000994423996416
-0.9558845,-0.11150385,0.22688876,-0.14910688,-0.6773155,-0.04518239,-0.58999354,-0.7170825,0.1453564,-0.36524352,-0.9898511,-0.2779642,-0.78838825,-0.42316452,-0.41950107,-0.20400992,-0.44150734,-0.066951,-0.10784285,-1.4861082,-0.02296733,-0.7931645,0.37523374,-0.07337723,0.03994234,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700000999614971904
-0.827853,-0.4297248,0.3481518,-0.35235938,-0.49716097,-0.34809998,-0.3493283,-0.56311977,0.17400625,0.026719585,-0.72703743,-0.8294605,-0.73291516,0.21325937,0.42584237,0.21813305,0.55967444,-0.28110617,0.12878719,-1.5373243,-0.35284412,-0.73893285,-0.025184302,-0.08115288,0.036461238,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001004825018368
-0.8285848,-0.0128594,0.29303157,-0.16081597,-0.5454951,-0.23194133,-0.49372745,-0.6593465,0.1453564,-0.31624794,-0.5956306,-0.2779642,-0.13945973,1.5680544,0.004368265,-0.09602122,-0.13633426,0.10509462,1.3777746,-1.4399554,-0.1643432,-0.14290692,0.32467172,-0.07882213,0.0443912,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001010034016256
-0.7861523,-0.4303577,0.37019905,-0.36285508,-0.4655242,-0.3664333,-0.36537272,-0.56311977,0.059404667,0.12471024,-0.33281684,-0.8294605,-0.17180584,0.825194,0.1456556,0.13959496,0.25450107,-0.12589312,-0.07509519,-1.5228829,-0.30571872,-0.1699192,-0.1330694,-0.08174668,0.04193313,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001015252975616
-0.65958494,-0.70509166,0.41429517,-0.43588877,-0.35831028,-0.719985,-0.18086274,-0.54387444,0.23130596,0.12471024,-0.20141,-0.55371237,0.27160144,0.8925021,0.42105007,0.08069184,0.3374871,-0.3277682,1.0294206,-1.4370636,-0.80053365,0.26258156,-0.12090522,-0.087236814,0.043943956,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001020432023552
-0.6976285,-0.73967665,0.403271,-0.41226542,-0.34073418,-0.52557606,-0.24504013,-0.50538373,0.088054515,-0.022275744,-0.33281684,-0.8294605,0.1274986,1.1481757,-0.117762744,-0.017482182,0.0644377,0.17720643,-0.3345512,-1.4670199,-0.51778215,0.12866528,0.01905283,-0.08486474,0.042148076,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001025620967424
-0.6815326,-0.17255162,0.41429517,-0.43588877,-0.33985537,0.24467798,-0.38141707,-0.38028896,0.1453564,-0.26725262,-0.20141,-0.2779642,0.3032179,1.0177028,0.059449352,0.021787804,0.013575393,0.707878,0.4079524,-1.4658486,0.18909618,0.30067742,0.27418378,-0.075186975,0.043821853,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001030813974528
-0.63690543,-0.42490456,0.44736657,-0.39846122,-0.31876412,-0.38409594,-0.19690707,-0.4187797,0.17400625,0.026719585,-0.20141,-0.55371237,0.42189053,1.0083625,0.15283947,0.061055914,0.07514526,-0.5814,0.27551213,-1.4671322,-0.44709447,0.41733393,-0.025184302,-0.08325264,0.044467878,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001035969953792
-0.61276186,-0.44884843,0.45287862,-0.4043467,-0.26955116,0.20632221,-0.2209736,-0.1300994,0.088054515,0.075714916,-0.20141,-0.8294605,0.51191777,0.2644702,0.085791364,0.011970307,0.16080803,0.5421497,0.2090085,-1.4452935,0.33047193,0.5144751,-0.08107946,-0.07660918,0.044191834,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001041137926144
-0.741524,-0.5126291,0.3867353,-0.35172114,-0.4013715,-0.3368039,-0.26108447,-0.39953437,0.17400625,-0.12026664,-0.20141,-0.55371237,0.44831476,0.19096228,-0.41470695,-0.115654334,-0.39064503,-0.50247097,-0.14766167,-1.4945521,-0.21146837,0.44379157,0.12502854,-0.081958674,0.046793144,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001046279028736
-0.7561569,-0.25111407,0.38673583,-0.3276465,-0.46200898,0.0037569683,-0.42955005,-0.4957611,0.030754818,0.1737058,-0.20141,-0.55371237,0.15153491,2.0327656,-0.041133743,0.0021537466,-0.17381199,0.31189308,-0.6890083,-1.513654,0.04772021,0.15690604,-0.18505523,-0.07657927,0.045331113,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001051437039616
-0.5966671,0.15911299,0.39224738,-0.45987377,-0.22121702,0.43644223,-0.2691066,-0.14934482,0.20265828,0.026719585,-0.20141,-0.8294605,0.37724063,0.8324443,0.52881336,0.011969371,0.7443848,0.39679053,0.5240016,-1.3152468,0.42472208,0.3704065,-0.023233753,-0.07457123,0.041991983,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001056567984128
-0.35377583,-0.14155304,0.4473671,-0.4159269,0.03099898,0.5386754,-0.10064101,0.19707146,0.1453564,-0.31624794,-0.07000314,-0.55371237,0.5984681,-0.063857526,0.8018071,0.1003259,0.779184,0.09226158,0.513605,-1.0936931,0.77816147,0.5965324,0.32467172,-0.07648829,0.03951127,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001061663932416
-0.43644607,-0.57440823,0.44185448,-0.41136408,-0.11576092,-0.281806,-0.036463622,-0.12047687,0.11670655,-0.41423884,0.06140372,0.27353206,0.6714646,-0.4838017,-0.26383686,-0.007665622,-0.43615302,-0.75806844,0.16946967,-1.1929674,-0.1879059,0.67213666,0.42424437,-0.08347384,0.042472858,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001066738057216
-0.5300916,-0.63320196,0.4253193,-0.42753407,-0.2001257,-0.19932508,-0.10866314,-0.12047687,0.088054515,-0.41423884,-0.20141,-0.0022160811,0.42684484,0.5361342,-0.29976162,-0.027297804,-0.24608865,0.07405883,-0.56791276,-1.2868317,0.02415751,0.42909437,0.42261478,-0.08198815,0.04201497,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001071863037952
-0.2798833,0.16786233,0.46941435,-0.45987314,0.0028775022,0.83588904,-0.084596686,0.25480753,0.20265828,-0.41423884,-0.33281684,-0.0022160811,0.45205772,0.5357286,0.82575756,0.08068997,0.62927485,0.95205265,0.058534607,-1.0346886,0.872412,0.44525978,0.42911664,-0.07331262,0.038841583,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001076994048000
-0.080156274,0.049766846,0.5024863,-0.45987347,0.31836754,0.56886905,0.19617935,0.38952494,0.1453564,-0.31624794,0.19281058,-0.0022160811,0.67245764,-0.44770914,0.6605198,0.061056852,0.9719257,-0.24802463,0.5116836,-0.82696825,0.37759712,0.67067325,0.32467172,-0.0787154,0.036430612,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001082154024960
-0.38816065,-0.50655615,0.44185448,-0.41136408,-0.11136673,-0.11913856,-0.084596686,-0.09160874,0.11670655,-0.41423884,0.06140372,0.27353206,0.56489533,0.21110387,-1.0014114,-0.10583778,-1.2981329,-0.6359869,-0.24971816,-1.12934,0.024157958,0.5652654,0.42424437,-0.08179313,0.041535217,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001087275991040
-0.2696415,-0.12712836,0.46941486,-0.45987314,0.12766744,0.2010268,0.06782464,0.12008997,0.20265828,-0.46323416,-0.07000314,0.27353206,0.6309802,-0.12912858,0.39470625,0.05124029,0.73903024,0.29309756,0.15342347,-1.0211302,0.094845384,0.62426895,0.47975683,-0.08044041,0.038405724,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001092407984128
-0.23891433,-0.105517596,0.4639028,-0.44370338,0.1065762,0.45219365,-0.092618816,0.2163167,0.20265828,-0.41423884,0.06140372,0.27353206,0.618585,-0.16071297,0.1073411,-0.0076646856,-0.053348508,0.2295118,-0.028776875,-0.970856,0.8017237,0.61186767,0.42911664,-0.078008115,0.038598705,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001097491939328
-0.3837712,-0.6617915,0.41980672,-0.453355,-0.07269955,-0.14858517,-0.012397088,-0.06274079,0.20265828,-0.41423884,-0.07000314,-0.0022160811,0.49238053,0.29864463,-0.46738917,-0.07638623,-0.5352009,-0.555601,-0.29299805,-1.0849434,-0.11721802,0.4856021,0.42911664,-0.08237342,0.040306512,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001102654078976
-0.43278784,-0.29233775,0.441855,-0.45335472,-0.08939667,-0.0027696039,-0.044485822,0.033485945,0.17400625,-0.16926196,-0.07000314,-0.2779642,0.60012585,0.0038308767,-0.15368018,0.041422796,-0.03996342,0.13242504,0.2501431,-1.1881472,0.21265866,0.59579474,0.175249,-0.08075097,0.04143419,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001107731021824
-0.5293598,-0.62552345,0.43634346,-0.4275339,-0.22824751,0.091070406,-0.23701793,-0.12047687,0.1453564,-0.2182573,-0.07000314,-0.55371237,0.62824833,-0.17128879,-0.30934072,-0.0076637496,-0.4120609,0.08452684,0.06528954,-1.3055406,0.40115938,0.62637347,0.22377403,-0.07843445,0.04433491,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001112909021184
-0.4130354,-0.37578985,0.36468753,-0.43060252,-0.38906825,-0.18455915,-0.285151,-0.4187797,0.17400625,-0.46323416,-0.07000314,-0.0022160811,0.4901135,0.42254126,0.3875224,-0.12547275,-0.4789843,-0.25595883,-0.32069585,-1.0277346,-0.18790567,0.48564318,0.4781725,-0.08007226,0.04688499,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001118049009664
-0.2550091,-0.3121557,0.43634346,-0.44963363,-0.06391149,0.71398216,-0.18888487,0.091222025,0.17400625,-0.36524352,0.06140372,-0.0022160811,0.63309187,-0.2238324,0.5240229,0.12977839,1.0013719,0.8261015,0.33194065,-0.94436556,0.7781612,0.6288025,0.37689212,-0.07367559,0.04125941,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001123141943296
-0.46644148,-0.94031817,0.39775944,-0.50838304,-0.3178853,-0.5590176,-0.17284054,-0.44764772,0.17400625,-0.41423884,-0.20141,-0.0022160811,0.4873678,0.34846848,-0.6853073,-0.06656873,-0.76274174,-1.1750879,-0.33831504,-1.1547376,-0.5884702,0.48289403,0.42749527,-0.08541732,0.04506656,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001128311029760
-0.48912206,0.2348247,0.39775944,-0.404347,-0.36094669,0.008290246,-0.333284,-0.33217558,0.20265828,-0.12026664,-0.33281684,-0.2779642,0.37659076,0.55758345,-0.06747576,0.0021528103,-0.120272666,0.5208523,-0.25718156,-1.1843987,0.16553348,0.36975634,0.12686798,-0.07790022,0.045036174,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001133397016576
-0.63910013,-0.46554276,0.30956832,-0.26718748,-0.47694847,-0.08135196,-0.43757224,-0.56311977,0.17400625,-0.16926196,-0.4642237,-0.0022160811,-0.09863916,-0.10936873,-0.4841521,-0.15492338,-0.34245947,-0.08456169,-1.1033006,-1.2251369,-0.09365532,-0.103854366,0.175249,-0.07756586,0.043009665,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001138489950208
-0.6061783,-0.6883801,0.3316156,-0.3943881,-0.4479481,-0.40294054,-0.34130618,-0.5727424,0.17400625,-0.41423884,-0.5956306,-0.0022160811,-0.01231866,0.5973516,0.11452495,0.04142092,0.09923765,-0.2983125,0.20040292,-1.2209787,-0.39996907,-0.017424649,0.42749527,-0.082426086,0.043213107,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001143605035008
-0.560087,-0.75900465,0.30956832,-0.30587023,-0.44355404,-0.235818,-0.32526186,-0.53425175,0.11670655,-0.26725262,-0.33281684,-0.2779642,-0.099589385,0.026148226,0.15763174,-0.037115302,0.024283206,0.15206055,-0.20260896,-1.1233397,-0.3528439,-0.10110118,0.27244723,-0.0801588,0.04218121,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001148811083776
-0.47522146,-0.5943657,0.3426392,-0.3732392,-0.39697754,-0.21341583,-0.31723967,-0.4861384,0.11670655,-0.36524352,-0.07000314,-0.0022160811,0.38592732,0.26374063,0.28454953,0.06105498,0.15277697,0.018693095,1.1271826,-1.0705495,-0.25859356,0.38579065,0.37356713,-0.08036748,0.046042755,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001153931018240
-0.58642524,-0.7773571,0.37020013,-0.44963434,-0.47343326,-0.34825492,-0.32526186,-0.56311977,0.20265828,-0.16926196,-0.4642237,-0.2779642,0.20308188,0.65051335,-0.3572343,0.051241226,-0.22199652,-0.126213,-0.42449662,-1.2629107,-0.42353177,0.19616355,0.17705551,-0.08140848,0.046206422,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001159034044416
-0.6332472,0.032015793,0.2764964,-0.2496668,-0.5173734,0.18013768,-0.49372745,-0.54387444,0.088054515,-0.07127107,-0.4642237,-0.8294605,-0.039057344,0.4010309,-0.14649633,-0.16474181,-0.12294943,0.48498988,-0.5621539,-1.1605452,0.118408084,-0.03849315,0.069232136,-0.07308461,0.044752784,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001164152012800
-0.87467605,-0.7103337,0.04499444,-0.37610915,-0.8425302,-0.5755149,-0.63812655,-1.0153854,0.1453564,0.075714916,-0.72703743,-0.55371237,-0.4909484,0.61871946,-0.7834934,-0.41017264,-0.9795754,-0.6983252,-1.0491167,-1.0760106,-0.6120327,-0.49511546,-0.07709195,-0.080439,0.05074464,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001169241931776
-0.968321,-0.81757,0.03397134,-0.24966694,-0.82143915,-0.5175556,-0.6461487,-0.9768948,0.11670655,0.27169645,-0.72703743,-1.1052086,-0.7667552,-0.19397914,-0.2997598,-0.017480308,0.075145006,0.051460862,-0.640317,-1.1732837,-0.49421978,-0.77015644,-0.278303,-0.07955514,0.045150258,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001174427009024
-0.924425,-0.887419,0.17176905,-0.35493183,-0.6861035,-0.35510996,-0.5418605,-0.7555733,0.11670655,0.1737058,-0.5956306,-0.8294605,-0.5935356,0.09903059,0.15044606,0.24758272,0.42314973,0.14775053,0.40214908,-1.350616,-0.25859356,-0.59644616,-0.17884146,-0.07873229,0.042866275,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001179537899520
-0.84614307,-0.63385326,0.2985447,-0.31219956,-0.56307125,-0.6757615,-0.39746138,-0.7844413,0.17400625,-0.2182573,-0.5956306,-0.2779642,-0.46928677,0.8105814,0.2629998,0.22795148,0.38567212,-0.297449,0.28845793,-1.4722865,-0.7534085,-0.4749709,0.22554353,-0.08548406,0.040967207,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001184621002752
-0.84321773,-0.465148,0.27098486,-0.408694,-0.5191311,-0.32865947,-0.37339485,-0.59198785,0.11670655,0.12471024,-0.5956306,-1.1052086,-0.36720386,0.087628186,0.01633892,-0.046933733,0.14474618,0.31792113,0.23699713,-1.419869,-0.35284412,-0.3694735,-0.12899959,-0.08061814,0.041062362,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001189683920896
-0.8329748,-0.69978434,0.3095678,-0.39438835,-0.5446163,-0.4839036,-0.39746138,-0.7170825,0.17400625,0.026719585,-0.5956306,-0.55371237,-0.3943469,0.5649304,0.04029119,0.07087247,-0.066733085,-0.14501728,-0.063015684,-1.4749149,-0.58847,-0.39993626,-0.025184302,-0.082682125,0.04138346,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001194751033344
-0.7137233,-0.54255974,0.34263974,-0.38807526,-0.35918912,-0.30425742,-0.25306225,-0.4187797,0.17400625,-0.16926196,-0.4642237,-0.55371237,-0.09967398,0.46682933,0.3971033,0.061056852,0.57573575,0.16360171,0.6841169,-1.379547,-0.28215626,-0.104890496,0.175249,-0.08191802,0.040327355,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001199836102656
-0.47522146,-0.66298074,0.44185448,-0.41136408,-0.12542763,-0.4619305,-0.044485822,-0.22632614,0.20265828,-0.12026664,-0.33281684,-0.55371237,0.17671609,0.394245,0.7874394,0.17886306,0.72296894,-0.14725573,0.6416711,-1.2440624,-0.42353156,0.16978507,0.12686798,-0.08532383,0.038629588,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001204974911488
-0.40352422,-0.58150774,0.441855,-0.45335472,-0.13509451,-0.40683147,-0.0043749614,-0.22632614,0.11670655,-0.36524352,-0.20141,-0.2779642,0.52408713,0.1452524,0.24144642,0.0021537466,-0.018548304,0.048825007,0.8064616,-1.1495862,-0.5413446,0.5243418,0.37356713,-0.08468718,0.041625395,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001210066010112
-0.4123031,-0.8578832,0.41429517,-0.45987347,-0.11751832,-0.44345322,-0.028441418,-0.25519425,0.1453564,-0.46323416,-0.20141,0.27353206,0.4013147,0.68370247,-0.021971924,-0.046933733,0.064437956,-0.035700567,-0.2850302,-1.1127563,-0.54134506,0.39897498,0.47658822,-0.08516775,0.04032178,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001215228018688
-0.56447643,-0.55583745,0.39224738,-0.41592753,-0.22385348,-0.18496677,-0.116685346,-0.2070809,0.17400625,-0.31624794,-0.33281684,-0.2779642,0.018976264,0.14448649,-0.4913378,-0.037116237,-0.31301355,0.2362572,-0.8876424,-1.2731881,-0.1643432,0.01390987,0.32636714,-0.081635855,0.038906313,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001220337074176
-0.30914804,-0.56567687,0.45287862,-0.5083825,0.09163655,0.0071322955,0.1079355,0.12008997,0.1453564,-0.31624794,-0.07000314,-0.0022160811,0.43569872,0.3823241,0.84251684,0.110142455,0.9719257,0.17507772,0.96746886,-1.044454,-0.022967666,0.4334295,0.32467172,-0.08195219,0.037516538,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001225504063488
-0.35670117,-0.5340585,0.41980672,-0.41136423,0.016938493,-0.22391954,0.003647242,-0.0723635,0.1453564,-0.46323416,-0.20141,-0.0022160811,0.40397477,0.73238385,-0.14888972,-0.05675123,-0.21664248,-0.21487811,-0.0736508,-1.0494078,-0.1879059,0.40164068,0.47658822,-0.083672695,0.0382863,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001230555971584
-0.45254198,0.14600873,0.4253193,-0.44963396,-0.09203314,0.50036895,-0.14075188,0.014240708,0.17400625,-0.46323416,-0.07000314,0.27353206,0.48343927,0.18846484,-0.30694732,0.011971243,-0.3210446,0.66551834,0.1844859,-1.184934,0.44828498,0.4789605,0.4781725,-0.075519316,0.040553752,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001235670007808
-0.47668442,-0.39350852,0.41980672,-0.453355,-0.09554826,-0.19408438,-0.060530152,-0.081986025,0.17400625,-0.16926196,-0.33281684,-0.55371237,0.2242124,0.08224572,-0.07226074,-0.007665622,0.00019081663,-0.641927,-0.6018248,-1.2069141,-0.022967217,0.21940567,0.175249,-0.08268739,0.03855017,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001240765038592
-0.60252005,-0.40496477,0.39224738,-0.34237605,-0.25549042,-0.26927674,-0.2129514,-0.37066633,0.1453564,-0.36524352,-0.33281684,-0.0022160811,0.097332165,1.1146177,-0.40512785,-0.046932798,-0.47630805,-0.07124541,-0.29456696,-1.322894,-0.28215626,0.09436986,0.37523374,-0.08235749,0.040163398,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,0,1700001245840932864
-0.7422563,-0.21566816,0.3316161,-0.29566205,-0.42597795,0.045050725,-0.43757224,-0.50538373,0.11670655,-0.12026664,-0.8584443,-0.55371237,-0.7501632,0.33666483,-0.45062804,-0.10583684,-0.5084307,0.28771764,-1.9675573,-1.3969499,0.047720436,-0.7535173,0.1213373,-0.07653991,0.03500062,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001250923905024
-0.9836846,-0.55305284,0.16074541,-0.29416493,-0.7124675,-0.26927674,-0.55790484,-0.7940639,0.17400625,0.22270113,-1.121258,-0.8294605,-1.0924089,-0.05134381,-0.78349155,-0.302183,-0.86178935,-0.291621,-0.7945627,-1.4062002,-0.30571872,-1.0988815,-0.22441188,-0.07669303,0.03664378,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001256035057664
-0.7627405,0.30494714,0.1662575,-0.08242684,-0.7142252,-0.10497632,-0.6461487,-0.72670525,0.11670655,0.4186827,-0.9898511,-1.3809568,-0.98480487,0.15799545,0.72996855,0.011970307,0.0055443407,0.14945982,0.2498152,-1.1377627,0.1184082,-0.9888236,-0.4269315,-0.07360654,0.03821906,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001261094961152
-0.7393293,0.7663863,0.17728113,0.03700192,-0.6852247,0.5062601,-0.77450347,-0.6497238,0.030754818,0.4186827,-1.121258,-1.1052086,-1.0266107,-0.08793362,0.08339431,0.021786867,0.099237904,0.56133485,-0.097057216,-1.1268191,0.6839109,-1.0273563,-0.43368024,-0.06331727,0.036894128,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001266207948800
-0.9134503,-0.16965546,-0.14792404,0.11371347,-0.92074364,0.49190873,-0.95901346,-0.8421773,0.17400625,0.075714916,-1.5154786,-0.8294605,-1.4433491,0.26000234,-0.5631782,-0.57706636,-0.7065257,-0.0151772415,-0.9675057,-0.8159618,0.75459874,-1.4502656,-0.075104356,-0.05193995,0.036888346,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001271309008896
-1.0429442,0.6900149,-0.6329752,1.1647097,-1.2054757,1.2823051,-1.4563881,-1.0346308,0.059404667,0.4186827,-2.1725128,-1.1052086,-1.2002618,0.3779812,-0.4171022,-0.8617663,-0.85643554,0.72644025,0.56435496,-0.26215154,1.7442284,-1.2029043,-0.4314293,0.026458949,0.06534664,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001276364980224
-1.6370046,-0.3022335,-2.2700245,1.5492122,-1.7169386,0.21686623,-1.7451863,-1.9006715,0.1453564,1.7415577,-2.1725128,-1.932453,-2.1850686,-0.2070562,-1.9377444,-2.9135768,-1.5470899,-0.9838097,-2.2863421,1.0001768,0.47184747,-2.1927054,-1.732005,-0.0044442876,0.002945294,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001281439956992
-1.6450523,-0.0035180438,-1.9172596,1.7485851,-1.6554224,0.20262134,-1.6088094,-1.794822,0.17400625,3.0154376,-2.1725128,-2.4839494,-2.1475208,-0.14194655,-0.019578524,0.6304585,0.19828531,-0.015079092,0.08717214,0.6434788,0.33047172,-2.1553283,-2.938938,0.028514322,-0.0052789096,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001286543900672
-1.6209098,0.21700808,-2.385775,1.5872899,-1.7837275,0.04881225,-1.6970533,-1.9391621,0.059404667,2.8684514,-2.1725128,-2.4839494,-2.236658,-0.21578957,0.08578771,-0.8323147,-0.3799372,-0.14369485,-0.20694317,1.1227859,0.23622125,-2.2438653,-2.8171563,-0.033509072,0.008286,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001291684020224
-1.6231052,0.034213245,-1.9503316,1.0175617,-1.6826653,0.07281955,-1.5606765,-1.8044448,0.11670655,3.8483589,-2.041106,-2.4839494,-2.2795136,-0.44088063,-0.00042218904,0.7777162,0.31874835,0.020172315,-0.09949369,0.6979991,0.16553348,-2.2871993,-3.7149107,0.00046843436,0.0060145212,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001296800022528
-1.541165,-0.44980517,-1.5424473,0.8966765,-1.5534812,-0.04171725,-1.3520999,-1.6504819,0.11670655,2.3784976,-2.1725128,-1.932453,-2.0822406,-0.06505285,0.2749741,0.72863066,0.40441087,-0.10750337,0.45799193,0.33949703,-0.07009262,-2.0893674,-2.3467407,0.1863282,-0.059760895,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001301909078016
-1.44313,-0.121822275,-1.1676345,1.2685696,-1.5077837,0.6161074,-1.6408982,-1.5831231,-0.08384677,3.1134284,-2.1725128,-2.4839494,-2.1157823,0.018960794,0.32765633,0.66972756,0.15010008,0.6042683,-0.077870585,-0.0012604836,0.9430997,-2.1210809,-3.0665712,2.4933722,-0.38470048,0.0,0.0,-0.5724892,-1.4633375,0.0,1.0,1.0,0.0,0.0,0.0,1,1700001307042906112
